lcl|TRINITY_DN60398_c1_g1_i1:42-125	Q9Y2P7.2	66.667	45.4	5.70e-07
lcl|TRINITY_DN25387_c0_g1_i2:c343-2	A8MTY0.3	62.857	144	2.58e-40
lcl|TRINITY_DN25387_c0_g1_i2:c343-2	A8MTY0.3	50.926	110	3.86e-28
lcl|TRINITY_DN25387_c0_g1_i3:c895-2	Q5R8X1.1	59.797	349	5.59e-116
lcl|TRINITY_DN25387_c0_g1_i3:c1104-775	A8MTY0.3	63.529	117	5.74e-31
lcl|TRINITY_DN25387_c0_g1_i3:c1104-775	A8MTY0.3	50.562	87.4	3.02e-20
lcl|TRINITY_DN25387_c0_g1_i4:c685-2	P0DPD5.1	62.273	284	8.39e-93
lcl|TRINITY_DN25387_c0_g1_i5:c394-2	P0DPD5.1	58.779	150	5.94e-43
lcl|TRINITY_DN25387_c0_g1_i5:c603-274	A8MTY0.3	63.529	117	5.74e-31
lcl|TRINITY_DN25387_c0_g1_i5:c603-274	A8MTY0.3	50.562	87.4	3.02e-20
lcl|TRINITY_DN25387_c1_g1_i1:65-145	A6NK53.3	76.000	46.6	2.20e-07
lcl|TRINITY_DN25387_c1_g1_i1:149-250	Q6PG37.2	71.875	53.5	1.29e-09
lcl|TRINITY_DN25387_c1_g1_i1:c211-128	Q15776.2	70.370	47.8	9.53e-08
lcl|TRINITY_DN25387_c1_g1_i1:c127-44	A6NK53.3	77.778	50.4	1.14e-08
lcl|TRINITY_DN25387_c2_g1_i2:c4914-1612	Q15075.2	51.934	205	1.83e-52
lcl|TRINITY_DN25387_c2_g1_i3:c4750-1448	Q15075.2	51.934	205	1.83e-52
lcl|TRINITY_DN25387_c2_g1_i6:c3525-1612	Q15075.2	51.934	204	2.69e-54
lcl|TRINITY_DN25387_c2_g2_i1:80-262	Q9Y2Q1.2	67.213	90.9	2.87e-22
lcl|TRINITY_DN25387_c2_g2_i1:c185-3	Q96JC4.1	70.000	85.5	2.21e-20
lcl|TRINITY_DN25387_c2_g3_i1:9-2753	Q8NB50.3	40.000	456	4.15e-145
lcl|TRINITY_DN25387_c2_g3_i1:9-2753	Q8NB50.3	39.514	360	5.94e-109
lcl|TRINITY_DN25387_c2_g3_i2:9-2999	Q05481.2	40.165	507	1.00e-160
lcl|TRINITY_DN25387_c4_g1_i1:c187-68	Q5TYW1.2	66.667	53.5	1.71e-09
lcl|TRINITY_DN34769_c0_g2_i1:c4970-525	Q9Y6R4.2	56.051	378	5.72e-107
lcl|TRINITY_DN34769_c0_g2_i1:c4970-525	Q9Y6R4.2	35.877	336	3.72e-93
lcl|TRINITY_DN34769_c0_g2_i1:c4970-525	Q9Y6R4.2	29.949	100	7.84e-20
lcl|TRINITY_DN34769_c0_g2_i2:c1580-15	O08648.2	31.373	101	4.05e-21
lcl|TRINITY_DN34769_c0_g2_i5:c5006-525	Q9Y6R4.2	53.681	368	1.35e-103
lcl|TRINITY_DN34769_c0_g2_i5:c5006-525	Q9Y6R4.2	35.877	337	2.56e-93
lcl|TRINITY_DN34769_c0_g2_i5:c5006-525	Q9Y6R4.2	29.949	100	7.67e-20
lcl|TRINITY_DN34769_c0_g2_i6:2452-2643	O08648.2	53.448	62.8	2.55e-12
lcl|TRINITY_DN34769_c0_g2_i6:c2564-525	Q9Y6R4.2	56.051	375	5.31e-113
lcl|TRINITY_DN34769_c0_g2_i6:c2564-525	Q9Y6R4.2	33.333	162	4.53e-40
lcl|TRINITY_DN34758_c1_g1_i6:c819-400	Q9D1F4.1	47.368	51.6	1.99e-07
lcl|TRINITY_DN34758_c1_g1_i7:c723-400	Q9D1F4.1	47.368	52.4	4.96e-08
lcl|TRINITY_DN34725_c1_g1_i1:173-1741	Q5ZLM0.1	64.804	662	0.0
lcl|TRINITY_DN34725_c1_g1_i1:c1778-1635	Q6P1J9.1	66.667	53.9	1.78e-09
lcl|TRINITY_DN34800_c0_g1_i1:c943-2	Q06725.1	88.976	474	2.29e-167
lcl|TRINITY_DN34760_c0_g1_i1:c1598-1161	Q9HBG4.2	72.093	201	3.25e-60
lcl|TRINITY_DN34760_c0_g1_i1:c1273-1145	Q9HBG4.2	75.000	62.0	1.93e-12
lcl|TRINITY_DN34760_c0_g1_i5:3518-3613	Q29466.1	88.889	52.8	1.80e-09
lcl|TRINITY_DN34760_c0_g1_i5:c1201-1073	Q9HBG4.2	75.000	62.0	1.93e-12
lcl|TRINITY_DN34760_c0_g1_i5:c3599-1089	Q9Z1G4.3	66.161	1111	0.0
lcl|TRINITY_DN34760_c0_g1_i6:3590-3685	Q29466.1	88.889	52.8	1.80e-09
lcl|TRINITY_DN34760_c0_g1_i6:c1273-1145	Q9HBG4.2	75.000	62.0	1.93e-12
lcl|TRINITY_DN34760_c0_g1_i6:c3671-1161	Q9Z1G4.3	66.161	1111	0.0
lcl|TRINITY_DN34760_c0_g1_i7:c3215-1161	P25286.1	65.154	878	0.0
lcl|TRINITY_DN34760_c0_g1_i7:c1273-1145	Q9HBG4.2	75.000	62.0	1.93e-12
lcl|TRINITY_DN34760_c1_g1_i1:100-399	Q9Y6X3.2	47.059	58.2	4.64e-10
lcl|TRINITY_DN34760_c1_g1_i1:c1660-206	B1H1Z8.1	62.232	568	0.0
lcl|TRINITY_DN34760_c1_g1_i2:100-399	Q9Y6X3.2	47.059	58.2	4.64e-10
lcl|TRINITY_DN34760_c1_g1_i2:1118-1276	Q9D2X5.3	92.000	51.2	1.57e-08
lcl|TRINITY_DN34760_c1_g1_i2:c1250-1113	Q9Y6X3.2	88.462	50.4	2.18e-08
lcl|TRINITY_DN34760_c1_g1_i2:c1183-206	B1H1Z8.1	60.000	397	2.78e-134
lcl|TRINITY_DN34760_c1_g1_i3:100-399	Q9Y6X3.2	47.059	58.2	4.64e-10
lcl|TRINITY_DN34760_c1_g1_i3:c2032-206	B4ZIX8.1	62.167	752	0.0
lcl|TRINITY_DN34760_c1_g1_i4:c894-193	B4ZIX8.1	61.842	281	9.09e-91
lcl|TRINITY_DN34753_c0_g1_i1:84-461	Q9HCD6.3	39.695	71.2	2.85e-14
lcl|TRINITY_DN34753_c0_g1_i1:c198-13	F1LTE0.2	55.814	59.7	2.67e-11
lcl|TRINITY_DN34753_c0_g2_i1:26-274	F1LTE0.2	50.602	93.2	1.15e-22
lcl|TRINITY_DN34753_c0_g3_i1:92-508	Q9C0D5.3	51.799	144	9.84e-40
lcl|TRINITY_DN34731_c0_g2_i1:c1037-285	Q8VI02.1	54.974	171	1.38e-47
lcl|TRINITY_DN34731_c0_g2_i5:c5192-2166	Q8TF05.1	41.061	359	3.49e-107
lcl|TRINITY_DN34731_c0_g2_i5:c5192-2166	Q8TF05.1	54.296	296	1.28e-84
lcl|TRINITY_DN34768_c0_g1_i2:77-235	Q9USR0.1	57.447	58.9	3.34e-11
lcl|TRINITY_DN34768_c0_g1_i2:c710-87	Q5BIM8.1	52.427	207	1.15e-64
lcl|TRINITY_DN34768_c0_g1_i3:c1713-1075	Q5BIM8.1	52.427	207	1.38e-64
lcl|TRINITY_DN34768_c0_g1_i3:c982-395	Q5BIM8.1	45.918	155	1.13e-44
lcl|TRINITY_DN22102_c0_g2_i1:c711-424	Q9C099.2	35.294	48.9	7.23e-07
lcl|TRINITY_DN22090_c0_g1_i1:36-374	Q3UGM2.2	67.290	155	3.33e-44
lcl|TRINITY_DN22090_c0_g1_i1:c119-3	Q3UGM2.2	57.143	48.9	6.98e-08
lcl|TRINITY_DN22090_c0_g2_i1:c167-36	Q3UGM2.2	51.163	49.3	4.76e-08
lcl|TRINITY_DN22051_c0_g1_i1:c347-3	O02751.2	35.294	65.5	1.97e-12
lcl|TRINITY_DN22051_c0_g1_i2:c347-3	O02751.2	34.314	52.4	6.40e-08
lcl|TRINITY_DN22065_c0_g2_i1:26-2017	P35858.1	26.496	144	2.96e-35
lcl|TRINITY_DN22065_c0_g2_i1:26-2017	P35858.1	28.362	103	9.61e-22
lcl|TRINITY_DN22077_c0_g1_i1:c336-127	P53803.1	78.000	91.7	1.82e-25
lcl|TRINITY_DN22023_c1_g2_i1:54-788	F1QYJ6.1	36.444	138	1.71e-38
lcl|TRINITY_DN69283_c0_g1_i2:c456-1	P84336.1	37.383	80.5	2.32e-17
lcl|TRINITY_DN69283_c0_g2_i1:213-845	P26197.1	44.221	153	7.83e-44
lcl|TRINITY_DN69283_c0_g2_i1:c186-1	P45520.1	62.500	58.9	5.38e-11
lcl|TRINITY_DN69283_c0_g2_i1:c239-132	P53477.1	60.000	47.4	2.04e-07
lcl|TRINITY_DN69292_c2_g1_i1:c242-3	Q3ZCU0.1	33.784	49.7	1.38e-07
lcl|TRINITY_DN69312_c0_g1_i1:c141-1	Q53H47.2	52.273	59.7	1.33e-11
lcl|TRINITY_DN69312_c0_g1_i2:133-279	Q53H47.2	52.083	52.4	4.87e-09
lcl|TRINITY_DN69312_c0_g1_i2:c203-69	Q53H47.2	55.000	51.2	1.22e-08
lcl|TRINITY_DN69321_c0_g1_i1:21-1187	Q28FA8.1	41.026	241	2.70e-75
lcl|TRINITY_DN69321_c0_g1_i1:c251-3	A0JPH7.1	54.412	84.3	6.83e-20
lcl|TRINITY_DN262_c0_g1_i13:c1443-754	P81127.3	31.683	135	3.55e-37
lcl|TRINITY_DN262_c0_g1_i15:c1701-754	P81127.3	35.294	195	2.56e-59
lcl|TRINITY_DN262_c0_g1_i16:2207-3628	Q66JZ4.1	31.405	217	1.08e-63
lcl|TRINITY_DN262_c0_g1_i16:c1711-746	P81127.3	35.616	209	1.89e-64
lcl|TRINITY_DN262_c0_g1_i18:c1185-754	P81127.3	25.862	63.9	1.13e-11
lcl|TRINITY_DN262_c0_g1_i3:2215-3636	Q66JZ4.1	31.405	217	1.08e-63
lcl|TRINITY_DN262_c0_g1_i3:c1719-754	P81127.3	35.616	209	1.89e-64
lcl|TRINITY_DN262_c1_g1_i1:4812-5048	Q5U241.2	58.333	50.1	1.50e-07
lcl|TRINITY_DN262_c1_g1_i1:c4949-813	Q5F3U9.3	52.411	1191	0.0
lcl|TRINITY_DN262_c1_g1_i2:4788-4943	Q6TRW4.2	58.333	50.1	4.53e-08
lcl|TRINITY_DN262_c1_g1_i2:c4925-813	Q4VA53.1	51.964	1172	0.0
lcl|TRINITY_DN262_c1_g1_i4:4842-4997	Q6TRW4.2	58.333	50.1	4.53e-08
lcl|TRINITY_DN262_c1_g1_i4:c4979-813	Q5F3U9.3	52.124	1186	0.0
lcl|TRINITY_DN262_c1_g1_i6:4842-5078	Q5U241.2	58.333	50.1	1.50e-07
lcl|TRINITY_DN262_c1_g1_i6:c4979-813	Q5F3U9.3	52.124	1186	0.0
lcl|TRINITY_DN262_c1_g1_i7:4788-5024	Q5U241.2	58.333	50.1	1.50e-07
lcl|TRINITY_DN262_c1_g1_i7:c4925-813	Q4VA53.1	51.964	1172	0.0
lcl|TRINITY_DN262_c1_g1_i8:4812-4967	Q6TRW4.2	58.333	50.1	4.53e-08
lcl|TRINITY_DN262_c1_g1_i8:c4949-813	Q5F3U9.3	52.411	1191	0.0
lcl|TRINITY_DN262_c2_g1_i1:c2122-98	Q60HE6.1	55.741	606	0.0
lcl|TRINITY_DN262_c2_g1_i3:c1012-98	Q61216.1	47.581	63.2	1.26e-19
lcl|TRINITY_DN262_c2_g1_i3:c1012-98	Q61216.1	55.814	54.7	1.26e-19
lcl|TRINITY_DN262_c2_g1_i3:c2018-852	Q60HE6.1	61.662	511	1.75e-176
lcl|TRINITY_DN262_c2_g1_i4:c1143-82	P49959.3	61.765	464	1.33e-158
lcl|TRINITY_DN262_c2_g1_i5:c2122-98	Q60HE6.1	55.741	606	0.0
lcl|TRINITY_DN262_c12_g1_i2:c1124-210	Q5ZIN2.1	37.184	193	3.95e-57
lcl|TRINITY_DN262_c18_g1_i2:2628-2816	Q96JG6.3	43.333	52.0	1.51e-08
lcl|TRINITY_DN262_c18_g1_i2:c2772-91	Q8CI71.2	56.612	993	0.0
lcl|TRINITY_DN262_c18_g1_i3:c2934-91	Q8CI71.2	56.526	1006	0.0
lcl|TRINITY_DN262_c18_g1_i4:c2970-91	Q8CI71.2	55.804	997	0.0
lcl|TRINITY_DN262_c18_g1_i5:c202-35	Q8CI71.2	72.222	61.6	4.25e-12
lcl|TRINITY_DN262_c18_g1_i5:c189-1	Q8CI71.2	72.340	76.6	2.77e-17
lcl|TRINITY_DN228_c0_g1_i1:900-5021	O88379.3	38.601	454	2.24e-134
lcl|TRINITY_DN228_c0_g1_i1:900-5021	O88379.3	34.758	180	2.59e-44
lcl|TRINITY_DN228_c0_g1_i3:364-2175	Q8UVR5.1	35.741	165	1.32e-42
lcl|TRINITY_DN228_c0_g1_i5:900-5033	O88379.3	38.601	454	2.41e-134
lcl|TRINITY_DN228_c0_g1_i5:900-5033	O88379.3	34.758	180	2.61e-44
lcl|TRINITY_DN223_c0_g1_i2:c1336-2	P14381.1	34.500	185	1.14e-49
lcl|TRINITY_DN223_c0_g1_i4:c1331-183	P14381.1	36.061	164	2.79e-43
lcl|TRINITY_DN223_c0_g1_i6:c1336-2	P14381.1	34.250	182	8.40e-49
lcl|TRINITY_DN223_c0_g1_i7:c1345-2	P14381.1	34.491	183	6.13e-49
lcl|TRINITY_DN223_c2_g1_i10:c3406-2	P14381.1	30.053	288	2.50e-79
lcl|TRINITY_DN223_c2_g1_i19:c3406-2	P14381.1	30.053	288	2.50e-79
lcl|TRINITY_DN223_c2_g1_i2:c3406-2	P14381.1	30.053	288	2.50e-79
lcl|TRINITY_DN223_c2_g1_i20:c3406-2	P14381.1	30.053	288	2.50e-79
lcl|TRINITY_DN223_c2_g1_i22:481-888	P14381.1	31.967	54.3	3.35e-08
lcl|TRINITY_DN223_c2_g1_i22:c878-366	P14381.1	32.680	72.0	6.02e-14
lcl|TRINITY_DN223_c2_g1_i26:c1708-2	P14381.1	36.260	150	4.08e-37
lcl|TRINITY_DN223_c2_g1_i26:c3387-1693	P14381.1	26.898	122	8.61e-29
lcl|TRINITY_DN223_c2_g1_i26:c3387-1693	P14381.1	55.556	27.7	8.61e-29
lcl|TRINITY_DN223_c2_g1_i4:999-1406	P14381.1	31.967	54.3	3.35e-08
lcl|TRINITY_DN223_c2_g1_i4:c1396-2	P14381.1	32.680	73.2	2.21e-12
lcl|TRINITY_DN223_c2_g1_i5:c3406-2	P14381.1	30.053	288	2.90e-79
lcl|TRINITY_DN223_c2_g1_i6:c2266-2	P14381.1	34.056	237	2.10e-64
lcl|TRINITY_DN223_c2_g1_i8:999-1406	P14381.1	31.967	54.3	3.35e-08
lcl|TRINITY_DN223_c2_g1_i8:c1396-2	P14381.1	32.680	73.2	2.21e-12
lcl|TRINITY_DN223_c3_g1_i1:17-1774	Q9NU19.3	58.052	530	0.0
lcl|TRINITY_DN223_c3_g1_i2:325-1023	Q95LL3.1	74.074	342	1.99e-115
lcl|TRINITY_DN223_c3_g1_i2:17-439	Q95KI1.2	92.593	60.5	2.67e-10
lcl|TRINITY_DN223_c3_g1_i4:436-1944	Q9NU19.3	55.709	505	2.85e-175
lcl|TRINITY_DN223_c3_g1_i6:436-1878	Q9NU19.3	57.613	516	8.27e-180
lcl|TRINITY_DN223_c3_g1_i7:460-1902	Q9NU19.3	57.613	516	8.27e-180
lcl|TRINITY_DN223_c7_g1_i10:64-483	P14381.1	35.915	57.4	3.39e-09
lcl|TRINITY_DN223_c7_g1_i10:51-185	P0CV25.1	48.718	46.2	1.87e-07
lcl|TRINITY_DN223_c7_g1_i11:454-1110	P14381.1	35.023	87.8	9.08e-19
lcl|TRINITY_DN223_c7_g1_i11:441-575	P0CV25.1	48.718	46.2	1.87e-07
lcl|TRINITY_DN223_c7_g1_i11:c495-196	P14381.1	35.714	66.2	6.56e-13
lcl|TRINITY_DN223_c7_g1_i2:454-891	P14381.1	38.655	52.8	1.26e-07
lcl|TRINITY_DN223_c7_g1_i2:441-575	P0CV25.1	48.718	46.2	1.87e-07
lcl|TRINITY_DN223_c7_g1_i2:c495-196	P14381.1	35.714	66.2	6.56e-13
lcl|TRINITY_DN223_c7_g1_i3:c495-196	P14381.1	35.714	67.4	2.36e-13
lcl|TRINITY_DN223_c7_g1_i8:441-575	P0CV25.1	48.718	46.2	1.87e-07
lcl|TRINITY_DN223_c7_g1_i8:c495-196	P14381.1	36.735	68.6	9.00e-14
lcl|TRINITY_DN223_c7_g1_i9:454-873	P14381.1	35.915	57.4	3.39e-09
lcl|TRINITY_DN223_c7_g1_i9:441-575	P0CV25.1	48.718	46.2	1.87e-07
lcl|TRINITY_DN223_c7_g1_i9:c495-196	P14381.1	36.735	68.6	9.00e-14
lcl|TRINITY_DN223_c12_g1_i1:c894-97	P14381.1	36.090	141	8.26e-37
lcl|TRINITY_DN223_c12_g1_i2:c1062-97	P14381.1	37.987	176	6.05e-48
lcl|TRINITY_DN223_c12_g1_i3:c1056-1	P14381.1	36.873	183	3.61e-50
lcl|TRINITY_DN223_c12_g1_i7:105-338	P14381.1	38.462	56.2	8.83e-10
lcl|TRINITY_DN223_c12_g1_i7:c295-47	P14381.1	40.000	55.5	2.31e-09
lcl|TRINITY_DN264_c5_g1_i1:62-1414	Q8N7N5.1	59.466	522	0.0
lcl|TRINITY_DN264_c5_g1_i2:419-2572	Q8N7N5.1	60.049	527	2.04e-179
lcl|TRINITY_DN264_c5_g1_i4:62-1414	Q8N7N5.1	59.466	522	0.0
lcl|TRINITY_DN264_c5_g1_i6:390-2543	Q8N7N5.1	60.049	527	2.04e-179
lcl|TRINITY_DN264_c5_g1_i7:62-1414	Q8N7N5.1	59.466	522	0.0
lcl|TRINITY_DN264_c5_g1_i9:62-1414	Q8N7N5.1	59.466	522	0.0
lcl|TRINITY_DN277_c1_g4_i1:776-4507	Q96IR2.3	24.171	69.7	1.26e-10
lcl|TRINITY_DN277_c7_g1_i1:c81-1	Q6Z437.1	72.000	49.3	2.31e-08
lcl|TRINITY_DN277_c7_g1_i1:c748-2	Q9WVS8.1	64.800	331	1.07e-107
lcl|TRINITY_DN277_c7_g1_i3:c1508-3	Q9WVS8.1	55.138	437	1.48e-144
lcl|TRINITY_DN276_c7_g1_i1:531-740	Q32L53.1	45.946	47.8	6.17e-07
lcl|TRINITY_DN276_c7_g1_i1:c673-302	O88407.1	45.238	83.6	4.44e-19
lcl|TRINITY_DN276_c7_g1_i1:c1155-670	Q969X1.2	41.905	91.7	1.31e-21
lcl|TRINITY_DN276_c7_g1_i2:c679-2	Q32L53.1	32.870	107	2.05e-26
lcl|TRINITY_DN276_c7_g1_i3:c1195-302	Q32L53.1	38.591	181	1.82e-53
lcl|TRINITY_DN276_c7_g1_i5:c470-3	Q40358.1	30.065	69.7	6.87e-14
lcl|TRINITY_DN276_c7_g1_i5:c340-2	Q6GZU4.1	40.580	53.9	1.67e-08
lcl|TRINITY_DN276_c7_g1_i5:c340-2	Q6GZU4.1	38.824	53.5	2.53e-08
lcl|TRINITY_DN276_c7_g1_i6:c1285-302	Q32L53.1	37.500	184	3.73e-54
lcl|TRINITY_DN276_c19_g1_i1:370-975	P11233.1	79.803	321	4.59e-112
lcl|TRINITY_DN276_c19_g1_i1:c462-328	P36860.1	76.667	49.3	4.47e-08
lcl|TRINITY_DN276_c19_g1_i2:370-975	P11233.1	79.803	321	4.59e-112
lcl|TRINITY_DN276_c19_g1_i2:c462-328	P36860.1	76.667	49.3	4.47e-08
lcl|TRINITY_DN220_c0_g1_i1:420-4784	Q5VZL5.1	36.078	230	8.08e-60
lcl|TRINITY_DN220_c0_g1_i1:420-4784	Q5VZL5.1	42.982	199	4.40e-50
lcl|TRINITY_DN220_c0_g1_i10:420-5207	Q5VZL5.1	38.889	332	1.57e-91
lcl|TRINITY_DN220_c0_g1_i10:420-5207	Q5VZL5.1	38.849	200	2.20e-50
lcl|TRINITY_DN220_c0_g1_i11:420-5060	Q5VZL5.1	38.961	333	4.55e-92
lcl|TRINITY_DN220_c0_g1_i11:420-5060	Q5VZL5.1	38.849	199	3.43e-50
lcl|TRINITY_DN220_c0_g1_i5:123-395	Q5VZL5.1	64.103	111	4.94e-29
lcl|TRINITY_DN220_c0_g1_i7:420-5015	Q5VZL5.1	38.889	332	7.59e-92
lcl|TRINITY_DN220_c0_g1_i7:420-5015	Q5VZL5.1	38.849	199	2.95e-50
lcl|TRINITY_DN220_c0_g1_i8:420-3707	A2A791.1	43.860	198	2.98e-50
lcl|TRINITY_DN220_c0_g1_i9:420-5252	Q5VZL5.1	38.961	333	5.66e-92
lcl|TRINITY_DN220_c0_g1_i9:420-5252	Q5VZL5.1	38.849	200	2.42e-50
lcl|TRINITY_DN220_c2_g1_i1:388-1851	Q99615.2	54.762	492	2.02e-170
lcl|TRINITY_DN220_c2_g1_i1:1595-1873	Q99615.2	59.322	53.5	1.41e-08
lcl|TRINITY_DN220_c3_g1_i10:37-231	Q9UBB5.1	63.043	65.9	1.91e-13
lcl|TRINITY_DN220_c3_g1_i10:68-256	Q9UBB5.1	65.000	58.9	5.80e-11
lcl|TRINITY_DN220_c3_g1_i4:351-1061	Q9UBB5.1	52.033	255	1.30e-82
lcl|TRINITY_DN220_c3_g1_i7:37-717	O95983.1	47.085	192	9.04e-60
lcl|TRINITY_DN220_c3_g1_i8:351-1073	Q9UBB5.1	51.406	249	2.92e-80
lcl|TRINITY_DN220_c4_g2_i1:739-1419	Q26499.1	32.857	68.2	1.10e-12
lcl|TRINITY_DN220_c6_g1_i1:6-2141	Q92542.2	35.447	418	1.49e-135
lcl|TRINITY_DN220_c6_g1_i2:40-780	Q9VC27.3	34.842	124	3.44e-31
lcl|TRINITY_DN220_c6_g1_i5:6-2141	Q92542.2	35.447	418	1.49e-135
lcl|TRINITY_DN297_c0_g1_i1:c280-2	Q6AXT5.1	83.333	57.4	2.99e-10
lcl|TRINITY_DN297_c0_g1_i2:c1458-811	P35282.4	75.000	320	4.75e-111
lcl|TRINITY_DN297_c0_g1_i3:c1458-811	P35282.4	75.000	320	4.75e-111
lcl|TRINITY_DN297_c0_g1_i5:c280-2	Q6AXT5.1	83.333	57.4	2.99e-10
lcl|TRINITY_DN297_c2_g1_i1:c807-544	B3NU20.1	43.137	50.1	1.57e-07
lcl|TRINITY_DN297_c2_g1_i1:c2437-587	A3KP59.1	46.957	480	3.17e-163
lcl|TRINITY_DN297_c6_g1_i1:c703-542	Q91X20.1	57.500	50.8	2.28e-08
lcl|TRINITY_DN297_c6_g1_i1:c2873-561	Q9UBL3.1	54.720	590	0.0
lcl|TRINITY_DN232_c0_g1_i1:21-2093	Q8K387.1	45.342	140	2.36e-33
lcl|TRINITY_DN232_c0_g1_i1:21-2093	Q8K387.1	51.304	124	5.42e-28
lcl|TRINITY_DN232_c0_g1_i3:316-477	A8HAL1.1	60.000	52.0	8.49e-09
lcl|TRINITY_DN232_c0_g1_i3:129-467	Q8K387.1	44.144	76.6	2.17e-16
lcl|TRINITY_DN232_c0_g1_i3:c228-73	A8HAL1.1	66.667	57.0	1.35e-10
lcl|TRINITY_DN232_c0_g1_i4:16-2403	Q70EL2.3	46.639	202	2.60e-53
lcl|TRINITY_DN232_c0_g1_i4:16-2403	Q70EL2.3	41.176	140	3.30e-33
lcl|TRINITY_DN232_c0_g1_i4:2252-2413	A8HAL1.1	60.000	52.0	8.49e-09
lcl|TRINITY_DN232_c0_g1_i6:2251-2412	A8HAL1.1	60.000	52.0	8.49e-09
lcl|TRINITY_DN232_c0_g1_i6:21-2402	Q70EL2.3	46.639	202	1.71e-53
lcl|TRINITY_DN232_c0_g1_i6:21-2402	Q70EL2.3	41.176	140	4.70e-33
lcl|TRINITY_DN232_c0_g1_i8:3181-3342	A8HAL1.1	60.000	52.0	8.49e-09
lcl|TRINITY_DN232_c0_g1_i8:108-3332	Q0VA64.2	32.200	228	4.07e-61
lcl|TRINITY_DN232_c0_g1_i8:108-3332	Q0VA64.2	44.351	192	2.65e-49
lcl|TRINITY_DN232_c0_g1_i9:3079-3240	A8HAL1.1	60.000	52.0	8.49e-09
lcl|TRINITY_DN232_c0_g1_i9:108-3230	Q08DA3.2	36.408	264	1.04e-73
lcl|TRINITY_DN232_c0_g1_i9:108-3230	Q08DA3.2	38.346	178	9.24e-45
lcl|TRINITY_DN232_c0_g2_i1:c1365-178	Q3B7G7.1	74.074	56.2	3.02e-08
lcl|TRINITY_DN232_c0_g4_i1:28-831	Q6DGZ0.1	39.768	171	2.10e-51
lcl|TRINITY_DN232_c0_g4_i1:c850-572	Q6DGZ0.1	38.554	59.3	7.57e-11
lcl|TRINITY_DN257_c0_g1_i1:80-2104	P14907.1	32.479	61.2	2.42e-08
lcl|TRINITY_DN257_c0_g1_i10:c409-2	P14907.1	31.579	56.6	4.17e-09
lcl|TRINITY_DN257_c0_g1_i3:c264-1	P14907.1	36.585	54.3	5.55e-09
lcl|TRINITY_DN257_c0_g1_i5:c316-2	P14907.1	39.759	60.5	6.60e-11
lcl|TRINITY_DN257_c0_g1_i5:c300-1	P14907.1	34.314	60.8	4.74e-11
lcl|TRINITY_DN250_c0_g1_i11:c3341-1404	P13709.2	74.576	178	1.91e-45
lcl|TRINITY_DN250_c0_g1_i14:c1783-221	P13709.2	74.576	178	1.42e-46
lcl|TRINITY_DN250_c0_g1_i16:c3141-2341	P13709.2	74.576	174	3.32e-48
lcl|TRINITY_DN250_c0_g1_i5:c3281-1404	P13709.2	74.576	178	1.39e-45
lcl|TRINITY_DN250_c0_g1_i7:c3195-1621	P13709.2	74.576	178	2.13e-46
lcl|TRINITY_DN250_c0_g1_i8:c3443-1404	P13709.2	74.576	178	2.31e-45
lcl|TRINITY_DN250_c0_g1_i9:c3383-1404	P13709.2	74.576	178	1.73e-45
lcl|TRINITY_DN250_c7_g1_i2:c1690-1214	P16230.1	39.560	88.6	7.12e-20
lcl|TRINITY_DN250_c18_g1_i1:291-1274	A8WCF8.1	33.962	137	2.04e-37
lcl|TRINITY_DN226_c2_g1_i1:217-1884	Q9JLB0.1	46.774	470	7.68e-160
lcl|TRINITY_DN226_c2_g1_i2:217-1884	Q9JLB0.1	46.774	470	7.68e-160
lcl|TRINITY_DN226_c3_g1_i1:102-443	Q9Z336.1	77.876	196	2.80e-65
lcl|TRINITY_DN226_c3_g1_i1:c502-332	Q94524.1	83.333	69.7	1.86e-16
lcl|TRINITY_DN226_c3_g1_i2:102-443	Q9Z336.1	77.876	196	2.80e-65
lcl|TRINITY_DN226_c3_g1_i2:c502-332	Q94524.1	83.333	69.7	1.86e-16
lcl|TRINITY_DN208_c0_g4_i21:210-5933	P11654.1	35.000	986	0.0
lcl|TRINITY_DN208_c0_g4_i4:210-5933	P11654.1	35.000	986	0.0
lcl|TRINITY_DN208_c0_g5_i1:447-2264	Q10472.1	60.967	752	0.0
lcl|TRINITY_DN208_c0_g5_i2:447-2261	Q10472.1	58.966	712	0.0
lcl|TRINITY_DN208_c1_g1_i1:207-3593	Q0V8F1.1	48.113	434	2.15e-134
lcl|TRINITY_DN208_c1_g1_i1:207-3593	Q0V8F1.1	39.646	291	3.75e-82
lcl|TRINITY_DN208_c1_g1_i1:207-3593	Q0V8F1.1	29.319	167	4.21e-41
lcl|TRINITY_DN208_c1_g1_i1:c3604-3368	P57737.2	41.667	58.2	1.58e-10
lcl|TRINITY_DN208_c1_g1_i11:207-3680	Q0V8F1.1	48.899	469	1.28e-147
lcl|TRINITY_DN208_c1_g1_i11:207-3680	Q0V8F1.1	39.646	291	5.49e-82
lcl|TRINITY_DN208_c1_g1_i11:207-3680	Q0V8F1.1	28.871	167	5.19e-41
lcl|TRINITY_DN208_c1_g1_i11:c3691-3368	P57737.2	47.059	92.8	3.69e-22
lcl|TRINITY_DN208_c1_g1_i2:10-957	P57737.2	44.337	294	2.66e-91
lcl|TRINITY_DN208_c1_g1_i2:c968-645	P57737.2	47.059	92.8	3.69e-22
